"genbank_accession","species","temperature_optimum","temperature_min","temperature_max","reported_temperature_optimum","reported_temperature_max","reported_temperature_min","partition_temperature"
"GCA_014652875","Corticibacterium populi",29.196268960165,12.340949728479,38.7629408030603,29,37,10,"train"
"GCA_001463845","Fulvimarina pelagi",28.9457574278369,10.0378009691413,37.6221597319905,30,40,4,"train"
"GCA_014197145","Gellertiella hungarica",30.043045434379,12.1036704649251,39.8038783121339,28.5,45,15,"train"
"GCA_002043005","Martelella mediterranea",26.9133089082431,6.01442024832368,36.3556969889775,28,37,4,"train"
"GCA_000009625","Mesorhizobium japonicum",27.3730437060341,12.8893169806613,36.928924965004,28,37,15,"train"
"GCA_900103325","Mesorhizobium qingshengii",28.9427434718638,14.4794684180654,38.4613122614,28,35,10,"train"
"GCA_000732195","Neorhizobium vignae",28.9406191618107,12.3021161540115,38.0100902397321,28,40,10,"train"
"GCA_019891395","Nitratireductor kimnyeongensis",31.5346040084053,12.6782903979725,40.7258297274381,30,40,10,"train"
"GCA_002238045","Notoacmeibacter marinus",27.4303806692642,9.51876478720878,36.53314130896,29,37,15,"train"
"GCA_000017405","Ochrobactrum anthropi",30.8190477584887,14.3851978898263,40.0959544315391,28.5,37,20,"train"
"GCA_003664555","Ochrobactrum_B teleogrylli",30.6807112464202,14.1391372853318,39.93380249953,27.5,42,18,"train"
"GCA_900109605","Pararhizobium oryzae",26.892751562818,9.87919302135148,36.4353684414926,32.5,40,10,"train"
"GCA_004354915","Pseudohoeflea suaedae",27.2439937743778,8.8388217258969,36.4344984406567,33.5,42,10,"train"
"GCA_001542405","Rhizobium altiplani",31.1928916135402,14.9208222370807,40.0502970619299,29,35,12,"train"
"GCA_003985135","Rhizobium pisi",27.8206267173588,12.0273000541897,36.5615840987124,28,37,10,"train"
"GCA_003240585","Rhizobium tubonense",26.1347310454216,10.1328596543974,35.1187678987617,27.5,37,10,"train"
"GCA_014196535","Rhizobium_B borbori",28.7102996339551,10.7976285838442,37.945526871272,28,37,4,"train"
"GCA_004331955","Roseitalea porphyridii",30.4506349838226,12.4249231513647,39.1483159546047,33.5,45,15,"train"
"GCA_001953055","Salaquimonas pukyongi",30.5843142492285,14.8225186746517,40.0530006229073,27.5,35,20,"train"
"GCA_004341885","Shinella granuli",29.3211327774398,13.6034972488483,39.3380753834947,30,40,4,"train"
"GCA_022899355","Shinella yambaruensis",29.5574678924765,13.0269420106448,39.3622088182462,28.5,42,15,"train"
"GCA_017813335","Tianweitania sediminis",29.6441812919446,10.7784513934868,38.6471619860977,28,35,20,"train"
"GCA_002727065","Zhengella mangrovi",27.881825524819,9.51913728334971,37.6615395525688,33.5,40,15,"train"
"GCA_900114245","Pseudovibrio ascidiaceicola",25.6048307473643,7.2838724214794,34.7010279088957,20,30,10,"train"
"GCA_000422785","Pseudovibrio exalbescens",28.4179626104153,9.21114034776539,37.6506952057292,45,45,28,"train"
"GCA_014651595","Pseudovibrio japonicus",27.6663723981029,9.76665176699006,36.6971739876434,27.5,30,15,"train"
"GCA_001562055","Pseudovibrio stylochi",23.2693996168406,6.04503703948531,31.9504171696285,26.5,40,15,"train"
"GCA_008711325","Roseibium sediminis",26.7246358412696,8.63255864756296,35.0995427394638,32,45,10,"train"
"GCA_014635285","Stappia taiwanensis",29.1408171946206,10.8453326822361,38.0652132428348,27.5,45,10,"train"
"GCA_900100155","Ancylobacter rudongensis",32.4372710542425,14.8524151076811,41.4603108219798,29,44,5,"train"
"GCA_003387125","Rhodopseudomonas pentothenatexigens",31.5980519627666,16.3568669979928,40.7553856979193,42.5,60,25,"train"
"GCA_900218015","Rhodopseudomonas pentothenatexigens",30.6913491978111,15.3377263426275,39.870127060363,37.5,50,25,"train"
"GCA_002871005","Acidimangrovimonas sediminis",27.9861072983752,10.6006833081279,38.1556914336409,34,41,16,"train"
"GCA_014643735","Amylibacter cionae",23.6096222625675,2.82703546759076,33.3862019991484,27.5,35,10,"train"
"GCA_002742285","Amylibacter kogurei",24.2295266964522,4.14778495755849,32.6129375413785,22.5,30,5,"train"
"GCA_003050785","Celeribacter persicus",29.9830781611658,9.11679622772471,39.6729561588502,28,45,10,"train"
"GCA_900188265","Cereibacter_A sphaeroides",31.3348905594157,11.7874220688675,40.4197390983729,31.6666666666667,40,5,"train"
"GCA_001294535","Cypionkella psychrotolerans",21.9446828479654,3.58655774434342,30.9329450189574,17.5,37,0,"train"
"GCA_000018145","Dinoroseobacter shibae",31.7264457745034,13.457709866906,40.9903254573595,33,38,15,"train"
"GCA_900115865","Donghicola eburneus",24.7866929317783,4.26711758910284,33.8517946286179,26,42,10,"train"
"GCA_001518015","Epibacterium horizontis",25.2454319221833,5.15723566977512,34.9068099666491,32.5,45,4,"train"
"GCA_900106635","Epibacterium mobile",25.6847467539558,5.98922733265897,35.1098237640633,27.5,35,5,"train"
"GCA_003003215","Epibacterium scottomollicae",23.6369352776813,3.71146829311494,32.9295649824553,30,40,4,"train"
"GCA_003054195","Gemmobacter caeni",30.9536804100421,13.7552211274512,40.6123076689588,32.5,40,15,"train"
"GCA_003570715","Gemmobacter lutimaris",27.8595868282494,9.37186533221076,37.9053646101987,33.5,45,4,"train"
"GCA_900113875","Jannaschia pohangensis",23.7284210548238,5.16070752719823,33.8930785442778,30,35,5,"train"
"GCA_900113265","Jannaschia rubra",25.7244194445337,7.02643313112603,36.2176142317557,14.5,26,4,"test"
"GCA_000473165","Leisingera aquimarina",25.6879861876956,8.03127174359185,35.7607665331233,30,37,4,"train"
"GCA_000473325","Leisingera caerulea",28.4443440572736,10.4725053292747,38.6712007670488,24,45,4,"train"
"GCA_900107015","Litoreibacter albidus",21.0172679085365,1.53846751943837,30.5170150358952,26.5,37,4,"train"
"GCA_900111945","Litoreibacter janthinus",24.2276350794248,6.48946990838466,33.9307285807606,26.5,37,4,"train"
"GCA_900142185","Lutimaribacter pacificus",31.3901900806912,11.2811099098969,41.7289739904312,27.5,41,10,"train"
"GCA_002115725","Marivita cryptomonadis",27.6149962700198,8.09723660075769,36.6847969985858,30,35,15,"train"
"GCA_900102905","Meinhardsimonia xiamenensis",46.4528649143046,28.7820497484329,55.3657695344808,54,55,54,"train"
"GCA_900114125","Nereida ignava",20.2440622557344,0.970781143820329,28.7791041043298,20.5,28,13,"train"
"GCA_900111545","Oceanicella actignis",47.5736722469998,29.9318885271066,57.1455426798074,54,65,28,"train"
"GCA_900172355","Oceanicola antarcticus_A",28.5148431259236,9.31007051533454,37.8980796495095,18.25,33.5,3,"train"
"GCA_002751875","Oceaniglobus indicus",22.7656486361705,3.23903691557685,33.0740405396233,31.5,37,5,"train"
"GCA_007004065","Palleronia caenipelagi",27.3171254831025,7.82509344406281,36.236879700727,15,32,6,"train"
"GCA_900110115","Palleronia pelagia",25.556372067779,5.55441961751944,35.8046319693005,32.5,40,10,"train"
"GCA_014642735","Paracoccus acridae",28.9070833732237,10.6310613923333,39.1741260463191,27.5,40,10,"train"
"GCA_003594815","Paracoccus aestuarii",29.1303002701335,11.23646818199,39.9891834267797,26,37,15,"train"
"GCA_900102885","Paracoccus chinensis",32.9939334601349,14.6655039065333,42.8375175874936,32.5,40,25,"train"
"GCA_017356265","Paracoccus fontiphilus",31.9424140528915,13.3983277548298,42.413405924428,22.5,30,15,"train"
"GCA_900111785","Paracoccus halophilus",31.1269667253968,12.3814374659867,41.1264884033505,25,42,7,"train"
"GCA_900101865","Paracoccus isoporae",29.034531138051,8.25617703138822,38.8034053019044,27.5,40,4,"train"
"GCA_002287065","Paracoccus salipaludis",35.1962593717972,16.8071842079747,45.2450844795224,35,45,10,"train"
"GCA_004310345","Paracoccus subflavus",30.1430522672179,10.8708801767116,40.0301720721763,36,40,15,"train"
"GCA_002847305","Paracoccus tegillarcae",27.808862677217,6.21186026756274,37.2855493054221,20,30,10,"train"
"GCA_003076755","Pararhodobacter oceanensis",27.2063044750193,6.84414609771713,37.1094364148036,30.5,40,4,"train"
"GCA_003990445","Pararhodobacter zhoushanensis",27.001965967302,6.72943309154246,37.8197456722329,37.5,45,10,"train"
"GCA_005771405","Parasedimentitalea marina_A",22.7059520512259,3.70562472856662,31.8483536053481,25,30,10,"train"
"GCA_001888185","Phaeobacter porticola",22.4775227215223,3.70431028171593,32.1590286190116,24,30,4,"train"
"GCA_001890925","Planktotalea frisia",22.216764104531,2.39278358612909,31.0310544965021,22.5,32,4,"train"
"GCA_900609055","Pseudogemmobacter humi",32.4694758079835,13.9216193294026,42.1252034100345,24,28,4,"train"
"GCA_002786295","Pseudooceanicola marinus",28.0161277437209,6.56109280427094,38.2363940861994,31.5,42,4,"train"
"GCA_000688295","Pseudooceanicola nanhaiensis",29.6916804815724,9.03570357086082,39.332730518116,28,37,10,"train"
"GCA_900112545","Pseudooceanicola nitratireducens",27.9765870040613,8.19321654332899,38.3942733547687,28,37,10,"train"
"GCA_000473205","Pseudophaeobacter arcticus",22.9294405464212,3.06130434698366,32.7224897272441,19.5,25,0,"train"
"GCA_002087335","Pseudophaeobacter leonis",21.9923096065637,2.23812322539574,31.1024743156475,19.5,32,4,"train"
"GCA_900110135","Pseudorhodobacter antarcticus",18.697984588868,0,27.8468482468978,15,30,4,"train"
"GCA_003443995","Pseudotabrizicola alkalilacus",25.9524869311504,7.4960990998019,35.4801112359978,27.5,37,15,"train"
"GCA_003344785","Puniceibacterium profundi",25.4053773673525,5.88529215551573,35.2374109076819,32.5,45,4,"train"
"GCA_004343505","Rhodovulum bhavnagarense",29.3761847798075,11.2206453037688,39.1488391827453,28,37,25,"train"
"GCA_900499075","Roseinatronobacter ekhonensis",24.331494367561,4.30657625423059,34.6148367675883,16,30,10,"train"
"GCA_000521865","Roseivivax isoporae",29.3310515581778,10.0679272967735,39.625649320704,37.5,40,10,"train"
"GCA_001441615","Roseovarius atlanticus",27.8449781619963,8.27719337759239,38.0030647061146,26.5,45,4,"train"
"GCA_009762325","Roseovarius faecimaris",31.4566993186768,12.9884563273149,41.0993586725856,27.5,40,20,"train"
"GCA_003634925","Roseovarius halotolerans",30.5877629058294,10.3192975877211,40.360646251986,35,45,10,"train"
"GCA_900115165","Roseovarius lutimaris",26.5185452298598,7.20625740140867,36.239962472944,30,40,15,"train"
"GCA_002925845","Roseovarius nitratireducens",30.8025568051503,12.6161708749834,40.9001915543085,30,42,4,"train"
"GCA_900142665","Roseovarius pacificus",31.4837740973383,11.5151447624143,41.8584600867408,25,37,4,"train"
"GCA_002834145","Roseovarius salinarum",32.7564760517847,14.8831814021481,43.6518456218134,33,50,20,"train"
"GCA_000442315","Rubellimicrobium thermophilum",41.5563558900378,22.4672814078804,50.6146535332755,32.5,52,28,"train"
"GCA_003664205","Ruegeria conchae",28.7349207044839,8.45618284304867,37.2703802938654,27.5,37,10,"train"
"GCA_001458295","Ruegeria denitrificans",28.9034029731204,9.33207576572014,38.0753996419263,20.5,26,15,"train"
"GCA_900129345","Ruegeria intermedia",34.9612782461439,16.6690248614768,44.683614910048,41,55,15,"train"
"GCA_001507595","Ruegeria marisrubri",36.9191023917575,17.5568865838431,45.8736709420369,38.5,50,20,"train"
"GCA_001507545","Ruegeria profundi",29.0673633754426,8.78771858148524,37.6313990605452,34,42,15,"train"
"GCA_900100085","Salipiger marinus",27.9047674288979,6.84524104698048,38.115769732536,26.5,38,4,"train"
"GCA_014643635","Salipiger pallidus",26.6586460652883,5.71218502028438,36.4608165821901,28,45,10,"train"
"GCA_016888515","Shimia_A biformata",29.6270486889733,9.95919758604435,39.368144270091,33.5,40,20,"train"
"GCA_022788655","Sulfitobacter indolifex",23.1437553812969,3.18887591339762,32.6419355672216,27.5,30,10,"train"
"GCA_900116285","Sulfitobacter marinus",22.8762920855335,3.2824883851813,32.8650069341477,30,35,4,"train"
"GCA_002900975","Tabrizicola aquatica",31.8533251864642,14.1579137407764,42.4079406932789,42.5,55,15,"train"
"GCA_019966495","Tateyamaria pelophila",25.4639544882303,5.83489872425405,34.4810262104174,25,35,4,"train"
"GCA_900115595","Tranquillimonas alkanivorans",36.2827772234751,15.9624393062357,46.6264246856413,43,50,10,"train"
"GCA_000429765","Wagnerdoeblera nectariphila",29.2645137758683,10.1357840132782,39.208135706303,30,40,15,"train"
"GCA_003058085","Yoonia sediminilitoris",27.128320832092,8.04039638871717,36.4542724590039,25,35,10,"train"
"GCA_000382265","Yoonia vestfoldensis",24.9957202162909,5.85246071236409,33.7894586063541,25,37,5,"train"
"GCA_001650635","Magnetospirillum moscoviense",25.3960813656848,8.89065278747554,34.3982776880089,28.5,38,18,"train"
"GCA_000342045","Phaeospirillum caucaseum",27.991608029686,10.049425301527,36.3318534427638,29,42,18,"train"
"GCA_001650715","Phaeospirillum marisnigri",25.1318765232414,7.81157767544255,32.9925473020543,29,42,18,"train"
"GCA_001746755","Magnetovibrio blakemorei",23.0745238573784,2.87704624075245,31.2366133984107,27,31,4,"train"
"GCA_011927685","Thalassospira tepidiphila",27.2286357928928,6.55249751527157,36.1897675451116,43,45,8,"train"
"GCA_003688555","Eilatimonas milleporae",19.136897762404,1.14360518645915,29.7057320968755,30,37,22,"train"
"GCA_000375545","Kordiimonas gwangyangensis",24.1702775180856,2.99504944774259,33.756147013643,38.5,44,17,"train"
"GCA_900101935","Kordiimonas lacus",25.5561191239631,4.32759207635356,35.4011324100009,33.5,43,10,"train"
"GCA_003012815","Allosphingosinicella vermicomposti",28.8923848947693,11.3957937180193,37.4141491655935,30,37,10,"test"
"GCA_014643415","Alteraurantiacibacter arachoides",26.5803426252074,7.95615082122838,36.3217595330936,25,35,0,"test"
"GCA_001021555","Alteraurantiacibacter marinus",26.0094111720824,7.96910114826721,35.2696157119601,25,34,4,"test"
"GCA_014641655","Alteriqipengyuania_A marina",29.4936580515188,10.3364116344825,38.7272537323579,25,42,10,"test"
"GCA_019443285","Aquisediminimonas profunda",29.776509570101,14.570465636105,38.2846135230663,27.5,37,15,"test"
"GCA_003431825","Blastomonas fulva",25.0962283846837,10.5464070013633,34.4052320164561,30,37,8,"test"
"GCA_009827305","Croceibacterium xixiisoli",28.0366175147408,9.73355046637936,36.3139851778408,32,37,10,"test"
"GCA_001661965","Croceicoccus mobilis",25.5750213003178,8.00227399854961,35.0686773202941,33.5,45,15,"test"
"GCA_001661915","Croceicoccus pelagius",26.4250649995752,8.17210586152765,35.8104611820963,33.5,45,15,"test"
"GCA_002155305","Erythrobacter dokdonensis",28.0787672442472,12.2543241127725,37.705510333256,36,43,10,"test"
"GCA_002155425","Erythrobacter donghaensis",25.7385428403696,10.368171407882,35.8040187662146,33.5,45,10,"test"
"GCA_000429005","Novosphingobium acidiphilum",19.7723441062435,4.18353409636181,29.6085283544723,25,32,4,"test"
"GCA_014652615","Novosphingobium arvoryzae",29.9556883798373,13.6902881421095,39.3825867084328,20,40,10,"test"
"GCA_001519075","Novosphingobium fuchskuhlense",26.9160309347767,10.5156825290748,35.9840389729211,25,32,4,"test"
"GCA_014645195","Novosphingobium indicum",31.0524242484596,11.9620521894691,40.0947903230441,27.5,41,10,"test"
"GCA_003171715","Novosphingobium meiothermophilum",31.9812665522998,14.7510105505782,40.1408332594235,41,45,28,"test"
"GCA_014230355","Novosphingobium piscinae",28.4211400072047,11.6315265706552,37.3491731512621,38.5,40,20,"test"
"GCA_014199635","Novosphingobium taihuense",28.8555917171027,12.3562684457417,37.1304368801396,25,37,10,"test"
"GCA_000420305","Novosphingopyxis baekryungensis",23.9874004586144,5.14210907361321,33.1736781465694,27.5,30,4,"test"
"GCA_003385775","Parasphingopyxis lamellibrachiae",30.1274382189404,11.4398879623897,38.8954154370217,29,36,5,"test"
"GCA_020906275","Parasphingorhabdus litoris",22.9327760839664,7.66452735079083,31.5469548455907,27.75,34.4,15,"test"
"GCA_900128895","Parasphingorhabdus marina",28.0987849472746,12.193689938065,36.4974347287832,27.75,34.4,15,"test"
"GCA_001028625","Pelagerythrobacter marensis",29.5302599443475,13.1983256346577,39.7807271165453,30,42,4,"test"
"GCA_014643455","Polymorphobacter glacialis",19.3702749745356,2.72468817380901,28.317786795732,15,20,0,"test"
"GCA_009828095","Pontixanthobacter luteolus",26.6634400428714,9.85233698037091,36.6526462759188,20,36,4,"test"
"GCA_009827445","Qipengyuania aquimaris",30.9479953525183,12.6352788760243,40.6992120726284,25,40,10,"test"
"GCA_013260645","Qipengyuania mangrovi",32.7762506823486,14.9732597350152,42.295626446523,29,45,10,"test"
"GCA_009827295","Qipengyuania pelagi",25.1570134699438,7.439980512489,34.8852180715685,28,42,10,"test"
"GCA_002355275","Rhizorhabdus dicambivorans",32.1582792941003,15.8395436329998,40.5592172522859,30,40,15,"test"
"GCA_014196635","Sphingobium fontiphilum",29.3137224200986,11.26512778916,37.565876866889,37,40,15,"test"
"GCA_014197035","Sphingobium scionense",29.120323845436,11.8075119249328,38.0259804032507,30,35,15,"test"
"GCA_011762025","Sphingobium vermicomposti",30.4185824408969,11.851352700295,38.4519417911818,30,37,15,"test"
"GCA_022865105","Sphingomicrobium astaxanthinifaciens",31.5139929810779,12.113122846719,41.4186299378503,33.5,45,20,"test"
"GCA_024721605","Sphingomicrobium flavum",29.8173709789239,11.7514788236098,38.7193274452608,33.5,40,10,"test"
"GCA_011927725","Sphingomicrobium kaistense",27.4853381911415,9.71182935295199,36.5304062904174,27.5,37,25,"test"
"GCA_014396785","Sphingomicrobium luteum",34.8394777052841,17.3311725934414,43.5194420438496,27.5,37,10,"test"
"GCA_014396585","Sphingomicrobium rhizophilum",29.7424369455109,13.1186653017088,38.753393167264,27.5,37,10,"test"
"GCA_014199625","Sphingomonas abaci",26.3536427188892,8.51184980265251,35.5721702763587,21.5,28,15,"test"
